business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.314749399999999, 'lng': 106.770399}, 'viewport': {'northeast': {'lat': -6.313408370107278, 'lng': 106.7717531298927}, 'southwest': {'lat': -6.316108029892722, 'lng': 106.7690534701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Kelurahan Cirendeu,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115590908214670920413"">Herman Hammae</a>'], 'photo_reference': 'AZose0lfusTkfx1SaDvHwDDcMtWxIgVVidRLCtZG4zChu2gNHz2sCr18FnqBahcAs2eUQi7I1Tt_fKb-2BGRGdwxNTU40PL_ZNhpzLQ6lRJD9OnOoR51e04f87vpC5tqHhTAnJGxVTAAdZ-bSlrz--_QsJm3eapUnSZsqYaxCz25J0XA3o2F', 'width': 4160}]",ChIJoaBByszvaS4R2yagwONeVMk,"{'compound_code': 'MQPC+35 Cireundeu, South Tangerang City, Banten', 'global_code': '6P58MQPC+35'}",2.8,ChIJoaBByszvaS4R2yagwONeVMk,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",20,"Jl. Garuda No.1, Cireundeu, Kota Tangerang Selatan",
OPERATIONAL,"{'location': {'lat': -6.3140374, 'lng': 106.7965279}, 'viewport': {'northeast': {'lat': -6.312689120107278, 'lng': 106.7979046798927}, 'southwest': {'lat': -6.315388779892722, 'lng': 106.7952050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor,,,ChIJybuwrSHvaS4REouX7ltEaPg,"{'compound_code': 'MQPW+9J Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQPW+9J'}",0.0,ChIJybuwrSHvaS4REouX7ltEaPg,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Pangkalan Jani No.25, RT.2/RW.5, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3064024, 'lng': 106.7985391}, 'viewport': {'northeast': {'lat': -6.305071020107277, 'lng': 106.7999653798927}, 'southwest': {'lat': -6.307770679892721, 'lng': 106.7972657201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Kelurahan Pondok Labu,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110203627945213377607"">Lasmantra Putra</a>'], 'photo_reference': 'AZose0nHnBidHk2evUN3P5ffVz3uN_pfMbDspfO50FF0WXOWFNiJNzSikejvY5VnNhL9Ya-RrLU-HWjX3wsVB54PaDq21ZFCMyNPqUEJyP-wbeHBWdGOktR1mGtS69UR_iIZx7d23cOQyPRcgSslMegEe98nk7Zq_UFU4R5OWYaMP_ccLbiv', 'width': 3120}]",ChIJs1IGFRnuaS4RAp39KGCX7xM,"{'compound_code': 'MQVX+CC Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQVX+CC'}",3.5,ChIJs1IGFRnuaS4RAp39KGCX7xM,GOOGLE,"['point_of_interest', 'establishment']",82,"Jl. Swakarya Bawah No.1, RT.3/RW.9, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.308212399999999, 'lng': 106.8059241}, 'viewport': {'northeast': {'lat': -6.306886820107278, 'lng': 106.8072186798927}, 'southwest': {'lat': -6.309586479892721, 'lng': 106.8045190201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Jakarta,,,ChIJd_PuzBruaS4RFNlOGshpR1w,"{'compound_code': 'MRR4+P9 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MRR4+P9'}",0.0,ChIJd_PuzBruaS4RFNlOGshpR1w,GOOGLE,"['point_of_interest', 'establishment']",0,"6, Jl. Wisma Semar No.24, RT.6/RW.3, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.301996, 'lng': 106.796863}, 'viewport': {'northeast': {'lat': -6.300560320107278, 'lng': 106.7982142798927}, 'southwest': {'lat': -6.303259979892722, 'lng': 106.7955146201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Pusat Garage.,,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777080586968198293"">Arief Muhrifan</a>'], 'photo_reference': 'AZose0kkkvDDrF1INmHsH6pJCkjICpj7bk5oNrXtypyj2CzbFFWzrDKrqwNGSMIpSQK8bn5qkE4z3BWL1zJqKEaG8zHOkrZzmYkyUcfCbCUY7xuD56o-TNY_EnfbeRLtBgFmMZMusG11qfN0cUS0TP4vTgN9JgxkrxUaQDRI3TIOC0k9WCZU', 'width': 4144}]",ChIJu_ceTavvaS4REVbXfpnCrus,"{'compound_code': 'MQXW+6P West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58MQXW+6P'}",5.0,ChIJu_ceTavvaS4REVbXfpnCrus,GOOGLE,"['point_of_interest', 'establishment']",4,"Jl. Wijaya Kusuma No.16, RW.9, Cilandak Bar., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.310278299999999, 'lng': 106.7969188}, 'viewport': {'northeast': {'lat': -6.308963470107278, 'lng': 106.7982726298927}, 'southwest': {'lat': -6.311663129892722, 'lng': 106.7955729701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Pos Pondok Labu Jakarta Selatan,{'open_now': True},"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118423743979191450864"">Virna T</a>'], 'photo_reference': 'AZose0kYokhRnv_3cbcUrH4x_qewGkeVyR3xCRcF8IDirKjxGFhkddszFqUOqwXqT7V9Cw1J6I0paAXvve-XBxSJ0KCqYDUWpNtckhWCgRixWudb6IQqigw_XkaOp9HqJ2Tin7-oyhy-yx8JR-PPcalui8pGK0IuA1TZx-oLIEJepsAzsLKK', 'width': 2992}]",ChIJzcPhgBfuaS4Rao2STdNQdkk,"{'compound_code': 'MQQW+VQ Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQQW+VQ'}",3.7,ChIJzcPhgBfuaS4Rao2STdNQdkk,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",25,"Jl. Pinang II, Kel. Pondok Labu, Kec. Cilandak, RT.3/RW.2, Pd. Labu, DKI Jakarta",
OPERATIONAL,"{'location': {'lat': -6.3162568, 'lng': 106.7910479}, 'viewport': {'northeast': {'lat': -6.314918870107278, 'lng': 106.7924398298927}, 'southwest': {'lat': -6.317618529892722, 'lng': 106.7897401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kantor Perwakilan Pt.Taruna Abadi Perkasa, Pt.Aneka Mulia Perkasa dan Cv.Taruna Abadi",{},,ChIJsX6qvrzvaS4RbroajstEiC8,"{'compound_code': 'MQMR+FC Pangkalan Jati, Depok City, West Java', 'global_code': '6P58MQMR+FC'}",0.0,ChIJsX6qvrzvaS4RbroajstEiC8,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Cemara II No.1, Pangkalan Jati, Kota Depok",
OPERATIONAL,"{'location': {'lat': -6.3041493, 'lng': 106.7929081}, 'viewport': {'northeast': {'lat': -6.302832420107278, 'lng': 106.7942851798927}, 'southwest': {'lat': -6.305532079892722, 'lng': 106.7915855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Satlak Pendidikan Kec.Cilandak,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109246498090164880420"">Yuni Ryandari</a>'], 'photo_reference': 'AZose0lhogiUanUAeGnnRP2J_0OcqaQV_tnlAky3BhVWGVLW7o4om_y-h--nk7dJ4p5UMJYvFLoIYaVq2VzTKgVVfHud0aMrXcUpZLNPo0Ysw_UWJ0Beia6I3br81Z9XeeY2V4AUySVLzaFFuXQFCtcW4dz539Hdwe3-9P_n6rDEPe8cSHqO', 'width': 4608}]",ChIJBfQN6yHuaS4R-WlmmGniKBg,"{'compound_code': 'MQWV+85 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQWV+85'}",4.6,ChIJBfQN6yHuaS4R-WlmmGniKBg,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",9,"Jl. Pd. Labu 1B No.2, RT.2/RW.7, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3112786, 'lng': 106.8086404}, 'viewport': {'northeast': {'lat': -6.309921570107278, 'lng': 106.8099378298927}, 'southwest': {'lat': -6.312621229892722, 'lng': 106.8072381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor UP PTP,{},,ChIJLwmrVBvvaS4Rwcm10cJot5E,"{'compound_code': 'MRQ5+FC East Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58MRQ5+FC'}",0.0,ChIJLwmrVBvvaS4Rwcm10cJot5E,GOOGLE,"['point_of_interest', 'establishment']",0,"1, RT.1/RW.6, Cilandak Tim., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3041239, 'lng': 106.8009557}, 'viewport': {'northeast': {'lat': -6.302850170107277, 'lng': 106.8023095298927}, 'southwest': {'lat': -6.305549829892721, 'lng': 106.7996098701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Iput,,,ChIJz1GrISHvaS4RWTCS0hkfn0Y,"{'compound_code': 'MRW2+89 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MRW2+89'}",0.0,ChIJz1GrISHvaS4RWTCS0hkfn0Y,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Swadaya No.21-37, RW.4, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3151639, 'lng': 106.8041146}, 'viewport': {'northeast': {'lat': -6.313829270107278, 'lng': 106.8054647298927}, 'southwest': {'lat': -6.316528929892722, 'lng': 106.8027650701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor,,,ChIJG8GZ7wzvaS4RI0OGoea9K-E,"{'compound_code': 'MRM3+WJ Pangkalan Jati Baru, Depok City, West Java', 'global_code': '6P58MRM3+WJ'}",0.0,ChIJG8GZ7wzvaS4RI0OGoea9K-E,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Andara Raya No.20, RW.3, Pangkalan Jati Baru, Kota Depok",
OPERATIONAL,"{'location': {'lat': -6.2958488, 'lng': 106.8028371}, 'viewport': {'northeast': {'lat': -6.294502120107277, 'lng': 106.8041751298927}, 'southwest': {'lat': -6.29720177989272, 'lng': 106.8014754701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kurangkerjaan Production HQ,,,ChIJO-96zwbxaS4RGsLruZqsw6w,"{'compound_code': 'PR33+M4 West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PR33+M4'}",5.0,ChIJO-96zwbxaS4RGsLruZqsw6w,GOOGLE,"['point_of_interest', 'establishment']",2,"7, RT.7/RW.2, West Cilandak, South Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.314942599999999, 'lng': 106.7938603}, 'viewport': {'northeast': {'lat': -6.313662620107277, 'lng': 106.7952098298927}, 'southwest': {'lat': -6.316362279892721, 'lng': 106.7925101701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Agen Pos - Sicepat Point ANJA LAKSANA,{'open_now': True},"[{'height': 561, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111913215183111849742"">A Google User</a>'], 'photo_reference': 'AZose0lyR_jZkSCO4lq5Oz7NKnrA9MGF1-WSvpjIXvuscNkDNg8d0sPLQawYGKBHssXUhOROTTDiRD4sNZSgqb7U0zABcgmqPgR5bMdgDONTZ-0NucESFjDiPYu_JCY1Ec91qUJMaiPEGfBbxfBWEdGGBWG_YUY9DG6RDkASVyeEb_jT8zry', 'width': 1280}]",ChIJA6VSN3SZFQIRNPbizOmF938,"{'compound_code': 'MQPV+2G Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQPV+2G'}",0.0,ChIJA6VSN3SZFQIRNPbizOmF938,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",0,"Jl. Pd. Labu Raya No.77, RT.005/RW.1, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3125274, 'lng': 106.7955274}, 'viewport': {'northeast': {'lat': -6.311129470107277, 'lng': 106.7968819798927}, 'southwest': {'lat': -6.313829129892721, 'lng': 106.7941823201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,POS POLISI PONDOK LABU,,,ChIJs_R-tRfuaS4RNaQ7meZNms0,"{'compound_code': 'MQPW+X6 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQPW+X6'}",5.0,ChIJs_R-tRfuaS4RNaQ7meZNms0,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",1,"Jl. Pangkalan Jani No.15, RT.15/RW.1, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3161739, 'lng': 106.7959854}, 'viewport': {'northeast': {'lat': -6.314824170107278, 'lng': 106.7973047798927}, 'southwest': {'lat': -6.317523829892722, 'lng': 106.7946051201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kantor PPAT Anggiana Putri N., SH. MKn.",{'open_now': True},,ChIJk774AjvvaS4RiF9JyvTg1Bo,"{'compound_code': 'MQMW+G9 Pangkalan Jati, Depok City, West Java', 'global_code': '6P58MQMW+G9'}",0.0,ChIJk774AjvvaS4RiF9JyvTg1Bo,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Pangkalan Jati 1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Pangkalan Jati, Depok City",
OPERATIONAL,"{'location': {'lat': -6.3106679, 'lng': 106.7935089}, 'viewport': {'northeast': {'lat': -6.309314070107278, 'lng': 106.7949592298927}, 'southwest': {'lat': -6.312013729892722, 'lng': 106.7922595701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Mie ayam Fatmawati POS AJA!DROPPOINT,{'open_now': True},,ChIJfcELPurvaS4RqjN7gfKumdQ,"{'compound_code': 'MQQV+PC Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQQV+PC'}",0.0,ChIJfcELPurvaS4RqjN7gfKumdQ,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",0,"Jl. RS. Fatmawati Raya No.43, RW.1, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.3044651, 'lng': 106.7953776}, 'viewport': {'northeast': {'lat': -6.303114570107278, 'lng': 106.7968124798927}, 'southwest': {'lat': -6.305814229892722, 'lng': 106.7941128201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor EVOS Esports,{},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117803439075405485227"">A Google User</a>'], 'photo_reference': 'AZose0kuDpCExPGuiNdmV3bKPKvY4_bUWqjTVF_FuVLm6oqNVbAasBJTFsr52G2MyrQXPl8HdwjukXq9lIpN-GL6iRLvGCxe2NdA01t1kM0S0xukLRF7Y04g2gjbDgwo9gHwpZxK4Kg02LRwkR96NaVUzN4YAUZrSecshnUK-3-dP1Q03RXI', 'width': 4160}]",ChIJXxjIXZDvaS4RDuD5U9U2DGM,"{'compound_code': 'MQWW+65 Pondok Labu, South Jakarta City, Jakarta', 'global_code': '6P58MQWW+65'}",4.0,ChIJXxjIXZDvaS4RDuD5U9U2DGM,GOOGLE,"['point_of_interest', 'establishment']",4,"OneBelpark Lantai GF #1 Jalan RS Fatmawati #1, RT.1/RW.1, Pondok, Pd. Labu, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.264393999999999, 'lng': 106.7983638}, 'viewport': {'northeast': {'lat': -6.263060870107278, 'lng': 106.7997124798927}, 'southwest': {'lat': -6.265760529892722, 'lng': 106.7970128201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,LOKET POS INDONESIA,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109223076012446111009"">Andries Chrisdiyan</a>'], 'photo_reference': 'AZose0mUBctrufY3PqTJ3Q6pXyIWiAyYhVnzJygVBQHSWjxD6HbJPkr6znROw2j6x6gmlCuPTnJhmAQlqSGxahwuHOFwaZQ9JV7orvR9RuOVLEv6VYDo6nWv5oXFB4SISWNknVhUqnnmTPOzaDaE0RvOl3d5i_BnQmqYYtfWiw42_6YVhFk-', 'width': 1080}]",ChIJqUq61CHxaS4RiGNRRqdPlKg,"{'compound_code': 'PQPX+68 North Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PQPX+68'}",5.0,ChIJqUq61CHxaS4RiGNRRqdPlKg,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",2,"ITC Fatmawati, Cipete Utara, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.274130599999999, 'lng': 106.797845}, 'viewport': {'northeast': {'lat': -6.272781720107278, 'lng': 106.7991403798927}, 'southwest': {'lat': -6.275481379892722, 'lng': 106.7964407201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Pos Indonesia,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110773208102164452547"">Ridei Karim</a>'], 'photo_reference': 'AZose0k1NtHWV46ciZmIHWm4VDKwclC0H2pAdnRp_b9BMrmnXvAWyNpVjWJ8ac9Pda2Ld3kvmUa4E25mKxRKNVEHaSykV8WFR4WcvvCDI_ZHZJcIZ4kMXwDaerWqL3Bb_8k5S2WY7NzhHB0KKM40F9HE9bW7X2MMQv62370JURtQ07-SzR39', 'width': 1080}]",ChIJ_Qn-gpbxaS4RrRSC5jCOmmc,"{'compound_code': 'PQGX+84 South Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PQGX+84'}",1.8,ChIJ_Qn-gpbxaS4RrRSC5jCOmmc,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",6,"Jl. RS. Fatmawati Raya No.19, RT.1/RW.3, Cipete Sel., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.274114, 'lng': 106.7987087}, 'viewport': {'northeast': {'lat': -6.272761720107277, 'lng': 106.8000461798927}, 'southwest': {'lat': -6.275461379892721, 'lng': 106.7973465201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Kelurahan Cipete Selatan,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108668587481679496224"">Wesly Situmeang</a>'], 'photo_reference': 'AZose0nck-TQLCLLsgvV6MicUNJs2nSkJhg8YEhpKEtu8s4DfgfgIkSWNUpsE7zIu4VNCfgrd-MqgeYSPYccGdu8sIWA_4RCmxrVBbCVsmoZk2e8LkaniwsAlD5yTfketnD-pP0YB_s9N3ss4iggV2crWlif-UH93uaQByxirshywdKaEPbC', 'width': 4608}]",ChIJTRmXoZbxaS4R7tOM0TxX7Jk,"{'compound_code': 'PQGX+8G South Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PQGX+8G'}",4.6,ChIJTRmXoZbxaS4R7tOM0TxX7Jk,GOOGLE,"['point_of_interest', 'establishment']",28,"Jl. Palem No. 17 A, Cipete Selatan, Cilandak, RT.12/RW.3, Cipete Sel., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.2647055, 'lng': 106.7987924}, 'viewport': {'northeast': {'lat': -6.263268570107278, 'lng': 106.8001452798927}, 'southwest': {'lat': -6.265968229892722, 'lng': 106.7974456201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor,{'open_now': True},,ChIJN41CIUTxaS4REuHX5ir93qc,"{'compound_code': 'PQPX+4G North Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PQPX+4G'}",0.0,ChIJN41CIUTxaS4REuHX5ir93qc,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Nangka No.11a, RT.2/RW.5, Cipete Utara, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.2771973, 'lng': 106.7957391}, 'viewport': {'northeast': {'lat': -6.275847420107278, 'lng': 106.7970738298927}, 'southwest': {'lat': -6.278547079892722, 'lng': 106.7943741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Kalbe,{'open_now': True},"[{'height': 2173, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112447608462891519354"">Mario Zulfito</a>'], 'photo_reference': 'AZose0l6XInE-Vtw5u7v7sU93RM5xsmq5kcTPWYOjcFWyh2TUIYiF0mHgT-Hy2DLS_oSNN3owiyRZnUIvWzlv57MxQWcO34uHe3Rj19O9U5rrMay5ygI07OefcGT71GqsavpTBjeEEJ6zTvmnWdcjFqmF4VRddQtBeAc3R0hluqYHYjk5hw6', 'width': 4160}]",ChIJAQYuC5XxaS4RcCVRLZOEp_g,"{'compound_code': 'PQFW+47 West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PQFW+47'}",4.5,ChIJAQYuC5XxaS4RcCVRLZOEp_g,GOOGLE,"['point_of_interest', 'establishment']",8,"Jl. RS. Fatmawati Raya No.15, RT.8/RW.3, Cilandak Bar., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.2695129, 'lng': 106.802477}, 'viewport': {'northeast': {'lat': -6.268240570107278, 'lng': 106.8038571798927}, 'southwest': {'lat': -6.270940229892722, 'lng': 106.8011575201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Hukum (Pengacara/Advokat/Penasehat Hukum),{'open_now': True},,ChIJ-dEjSXLxaS4RiRJws4988Gc,"{'compound_code': 'PRJ2+5X South Cipete, South Jakarta City, Jakarta', 'global_code': '6P58PRJ2+5X'}",0.0,ChIJ-dEjSXLxaS4RiRJws4988Gc,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0,"Jl. Asem II No.9, RT.13/RW.5, Cipete Sel., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.275020899999999, 'lng': 106.7978685}, 'viewport': {'northeast': {'lat': -6.273672520107278, 'lng': 106.7991717298927}, 'southwest': {'lat': -6.276372179892721, 'lng': 106.7964720701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jaya Renovasi Kantor Rumah Hotel Cafe,{'open_now': True},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116594684304149124894"">Mega Fansiska</a>'], 'photo_reference': 'AZose0ncRv97yUc7rl1nhhDqXkYR2s0n115uQ_F15ldFw9PSrcf5IGJ736rpbRyXadOQ5j1yxfwdnR36zRO91iZjXiL5VALhl8CcwMvpoFdjT_bvt-n4eDiVDuuuFan9RMrspR_BuMtcWkA-WFQ_7Pj8QZ9gMHN_hqxmG8jTK-CO-wZu8MoU', 'width': 1440}]",ChIJ6Z5qzPPxaS4RpdOz0crrDsE,,0.0,ChIJ6Z5qzPPxaS4RpdOz0crrDsE,GOOGLE,"['point_of_interest', 'establishment']",0,"PQFX+X4X, Jl. RS. Fatmawati Raya, RT.14/RW.4, Cipete Sel., Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.270182399999999, 'lng': 106.7972979}, 'viewport': {'northeast': {'lat': -6.268829920107279, 'lng': 106.7986839798927}, 'southwest': {'lat': -6.271529579892722, 'lng': 106.7959843201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Pt Yuan Sejati,,,ChIJUa0ydJfxaS4R93cbefa_R8E,"{'compound_code': 'PQHW+WW South Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQHW+WW'}",0.0,ChIJUa0ydJfxaS4R93cbefa_R8E,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",0,"Jl. RS. Fatmawati Raya No.221, RT.1/RW.4, Gandaria Sel., Kota Jakarta Selatan",
