business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code
OPERATIONAL,"{'location': {'lat': -6.234862499999999, 'lng': 106.8535973}, 'viewport': {'northeast': {'lat': -6.232988070107278, 'lng': 106.8547785798927}, 'southwest': {'lat': -6.235687729892722, 'lng': 106.8520789201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Muhammadiyah Jakarta 5,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117677877727057604290"">A Google User</a>'], 'photo_reference': 'AZose0kpMgcRXXhh2rhXfBA9fES5kVTej8sXQhBYX0sc5P4DWJARBpMkZK7Xedeu2i5UJHd3eiVXLfJWHRLElcOuTamnvaakg9mMVruYGEG5yQUQO1AfI6KXu-hrZ3kRRZ3Jr4xvu4Nn-F52GQb7TDTOF-1Iirb-IOQrJWF_xza7PQZ3lNs0', 'width': 4160}]",ChIJez1HhZDzaS4Rl-tGIvqJajI,4.2,ChIJez1HhZDzaS4Rl-tGIvqJajI,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",56,"Jl. Tebet Timur Raya No.565, RT.10/RW.5, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV83+3C East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV83+3C'}"
OPERATIONAL,"{'location': {'lat': -6.233471799999999, 'lng': 106.8486664}, 'viewport': {'northeast': {'lat': -6.232368070107277, 'lng': 106.8499597798927}, 'southwest': {'lat': -6.235067729892721, 'lng': 106.8472601201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,26 State High School Jakarta,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113974279312462927675"">agus tirmantoro</a>'], 'photo_reference': 'AZose0muMhdEQen3BWZf95gUVdk03cqtM5dxvmj_JdE6lQv3tLYYgCVCYYqLW5wQd54XZp08T-Iwj28OkU5okkP9muYq_X4a_3VGTIiM-uaaGg39hNk-bXp4-9mWK_UbmyFdJNkwGjdyI1U6KSpdWh-eIJTFRqDpHLnMKtf4JlMWeIUwufoX', 'width': 4128}]",ChIJ7QJ_jZbzaS4R2VVay6cWDJY,4.5,ChIJ7QJ_jZbzaS4R2VVay6cWDJY,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",203,"Jl. Tebet Barat IV No.7, RT.7/RW.2, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QR8X+JF West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QR8X+JF'}"
OPERATIONAL,"{'location': {'lat': -6.237324, 'lng': 106.8473974}, 'viewport': {'northeast': {'lat': -6.235999670107278, 'lng': 106.8486430298927}, 'southwest': {'lat': -6.238699329892722, 'lng': 106.8459433701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Dewi Sartika Senior High School,{'open_now': True},"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106138809976821482487"">SMA Dewi Sartika</a>'], 'photo_reference': 'AZose0kUW1Gk88oxBcvNfLZ4NM2ipnlEIOilqrzUih-gqlDEi1VcDXGtl_pVayMqAHufd39HOcfhJENvLS2btJ4XNcnF5pSt1rBOiCZgYSMAlmacxzWCAbZ5RJMjghvBSPlBcxTOYX77N0fCM9lunaVIAjH7joaBFUArcAIR0A9n1JAnZb5v', 'width': 6000}]",ChIJG3kaAb7zaS4RtrEypBpT2DA,4.9,ChIJG3kaAb7zaS4RtrEypBpT2DA,GOOGLE,"['school', 'point_of_interest', 'establishment']",141,"Jl. Tebet Barat Dalam Raya No.39-41, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QR7W+3X West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QR7W+3X'}"
OPERATIONAL,"{'location': {'lat': -6.2356424, 'lng': 106.8537669}, 'viewport': {'northeast': {'lat': -6.234312820107278, 'lng': 106.8551200798927}, 'southwest': {'lat': -6.237012479892722, 'lng': 106.8524204201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Ruang tata usaha SMA Muhammadiyah 5,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112211522671501869880"">A Google User</a>'], 'photo_reference': 'AZose0lJDZuFd3WXIDmYtAoah20D76ejV43SQlesMP22ComaQIJiyxkvYELZOjy14stfkjrPLVqkutmwHaKMmYql1PUPjSCrDQzUbtuNANuF_BBTFSBIECPsrnNunY-2MdOPGVtlfU_gybAlqGBj6adEpzTgrsZOrYoTrAUmJM1FBhZTcFBW', 'width': 1080}]",ChIJw6D-GSTzaS4Rv8qhntC9Ayc,0.0,ChIJw6D-GSTzaS4Rv8qhntC9Ayc,GOOGLE,"['school', 'point_of_interest', 'establishment']",0,"Jl. Tebet Timur II No.1, RT.10/RW.7, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV73+PG East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV73+PG'}"
OPERATIONAL,"{'location': {'lat': -6.2394511, 'lng': 106.8423851}, 'viewport': {'northeast': {'lat': -6.238108920107279, 'lng': 106.8437124798927}, 'southwest': {'lat': -6.240808579892723, 'lng': 106.8410128201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Yasporbi I,{'open_now': True},"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102871764144348379973"">Ridho Rachman</a>'], 'photo_reference': 'AZose0m8dySRjuNN1YYxLeEBnYdnChdnO3ypYV0ScoPifEfjwmkfnDqqwJATkK6CKWQHrYS9juRzfvYu4QtMpGp-4jwlKOrVTh_REcTBpXHt-2vm9hz7dlODTDNVq79xHCbcSRuTWbCmdNmWEYWDdyGChzZeqQJ8N3FOine8imUTwUgkcBCI', 'width': 2592}]",ChIJS0YFhL_zaS4RbHbk6Hc6EZU,4.4,ChIJS0YFhL_zaS4RbHbk6Hc6EZU,GOOGLE,"['school', 'point_of_interest', 'establishment']",30,"Jl. Deposito 1 No.1, RT.1/RW.8, Menteng Dalam, Kota Jakarta Selatan","{'compound_code': 'QR6R+6W Menteng Dalam, South Jakarta City, Jakarta', 'global_code': '6P58QR6R+6W'}"
OPERATIONAL,"{'location': {'lat': -6.2313741, 'lng': 106.841852}, 'viewport': {'northeast': {'lat': -6.230055070107278, 'lng': 106.8432158298927}, 'southwest': {'lat': -6.232754729892722, 'lng': 106.8405161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA ASISI SANTO FRANSISKUS,{'open_now': True},,ChIJOXMg5pLzaS4RISNqbdtjv1w,4.1,ChIJOXMg5pLzaS4RISNqbdtjv1w,GOOGLE,"['school', 'point_of_interest', 'establishment']",10,"Jl. H. Ramli No.24, RW.3, Menteng Dalam, Kota Jakarta Selatan","{'compound_code': 'QR9R+FP Menteng Dalam, South Jakarta City, Jakarta', 'global_code': '6P58QR9R+FP'}"
OPERATIONAL,"{'location': {'lat': -6.2223649, 'lng': 106.8381782}, 'viewport': {'northeast': {'lat': -6.221041870107278, 'lng': 106.8395551298927}, 'southwest': {'lat': -6.223741529892722, 'lng': 106.8368554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 79 of JAKARTA,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116608507919529092792"">A Google User</a>'], 'photo_reference': 'AZose0m-tNpsnxxMVcyvjHLS2pjlIvDqihxVdgtf949X_rK-blMQTyp_SDiJlW0Gy6OIfceYRe8Ca6UqAsaPdONN3jhOxFUYxhUFSv6BP9rt9eAxuVjdcBBmQxq-Y3SXzwMZfWs-eHUWjL8zeYG4gDOiv2HcmqztEXnl9aOBhHvTdCWn_Lj5', 'width': 4624}]",ChIJgR4vuabzaS4RS5h8FIobS0w,4.7,ChIJgR4vuabzaS4RS5h8FIobS0w,GOOGLE,"['school', 'point_of_interest', 'establishment']",23,"QRHQ+37F, Jl. Menteng Pulo Ujung, RT.17/RW.1, Menteng Atas, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.2218716, 'lng': 106.8491515}, 'viewport': {'northeast': {'lat': -6.220511970107278, 'lng': 106.8505036798927}, 'southwest': {'lat': -6.223211629892722, 'lng': 106.8478040201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP SMA Kemala Bhayangkari 1Kubu Raya,,,ChIJm1PRADrzaS4RxPqEGg19RE4,5.0,ChIJm1PRADrzaS4RxPqEGg19RE4,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",1,"Jl. Keselamatan No.12, RW.1, Manggarai Sel., Kota Jakarta Selatan","{'compound_code': 'QRHX+6M South Manggarai, South Jakarta City, Jakarta', 'global_code': '6P58QRHX+6M'}"
OPERATIONAL,"{'location': {'lat': -6.2181102, 'lng': 106.8595384}, 'viewport': {'northeast': {'lat': -6.216497970107278, 'lng': 106.8608941798927}, 'southwest': {'lat': -6.219197629892722, 'lng': 106.8581945201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Negeri 8 Jakarta,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104286019062478125753"">Anindita Gunawan</a>'], 'photo_reference': 'AZose0kmMXv3C_P1oSxU2J5U5nGrwOTquDfi2CUuMHV5q5vWTueBfdtGdPQzu2BneHm-77woAm9tfBnoNxq3iAZ8Q32PfJ_nayajIPZxI-CBY0tr8ddSRXXUAnpowIgMLAkThm1Z9sU8TXnMxWWLx2cjtjoP9wwlp7DGA96wc8VDCt83UrKO', 'width': 800}]",ChIJ_QFoy4DzaS4RjMDec0iPNq8,4.6,ChIJ_QFoy4DzaS4RjMDec0iPNq8,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",431,"Jl. Taman Bukit Duri No.2, RW.12, Bukit Duri, Kota Jakarta Selatan","{'compound_code': 'QVJ5+QR Bukit Duri, South Jakarta City, Jakarta', 'global_code': '6P58QVJ5+QR'}"
OPERATIONAL,"{'location': {'lat': -6.2206953, 'lng': 106.8534588}, 'viewport': {'northeast': {'lat': -6.219371070107278, 'lng': 106.8547905298927}, 'southwest': {'lat': -6.222070729892722, 'lng': 106.8520908701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Islam As-Syafi'iyah 01,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111593584932670145753"">Rival Effendi</a>'], 'photo_reference': 'AZose0nmCrSah3fBzrJUzm7MIqWn6MTw2KxaM1mBkfrzVsL5925wDYjRv_jQWmeXAvDtv-fuJ0IfjWhXx1B7Hm_9h0YvX9Tb1BYZ0CWxSwaZEJCrCyQtWT4hsemnjRgJAhE2cc6nflJBSZAHhUjfUohpP-ACRF3fEAvJqCdyaPlFIMx65Wlx', 'width': 4128}]",ChIJH9e6HYbzaS4RTGWfZpiuMhY,4.9,ChIJH9e6HYbzaS4RTGWfZpiuMhY,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",25,"Jl. Bukit Duri Selatan No.29, RT.8/RW.3, Bukit Duri, Kota Jakarta Selatan","{'compound_code': 'QVH3+P9 Bukit Duri, South Jakarta City, Jakarta', 'global_code': '6P58QVH3+P9'}"
OPERATIONAL,"{'location': {'lat': -6.217104099999999, 'lng': 106.8627781}, 'viewport': {'northeast': {'lat': -6.215731720107279, 'lng': 106.8641136798927}, 'southwest': {'lat': -6.218431379892722, 'lng': 106.8614140201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA SWASTA HOBI4D,{'open_now': True},,ChIJSYlGXbXzaS4RVCeAes_v87c,0.0,ChIJSYlGXbXzaS4RVCeAes_v87c,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",0,"Jl. Bukit Duri No.3, RW.12, Bukit Duri, Kota Jakarta Selatan","{'compound_code': 'QVM7+54 Bukit Duri, South Jakarta City, Jakarta', 'global_code': '6P58QVM7+54'}"
OPERATIONAL,"{'location': {'lat': -6.2203336, 'lng': 106.8539424}, 'viewport': {'northeast': {'lat': -6.218983970107277, 'lng': 106.8552991298927}, 'southwest': {'lat': -6.221683629892721, 'lng': 106.8525994701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA ISLAM AS SYAFI'IAH,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111532505787632792698"">A Google User</a>'], 'photo_reference': 'AZose0luCPLeVi_CM-LDazuOly-NnyIE_J6Z5yf55vtVTrFTRydkqbraYqDPiwIqof81s4N5EqSHwe4RF2QlIfvLMfZmvy1Dn5TOBeOyx-CpnKRkVvbSZzfefby4XWNEmzJGRfTXibJeUXK31kYAWSdRHfKWzowPH8iUTEQJ77aQKds-Hrek', 'width': 800}]",ChIJdZR8F4bzaS4RgBJXQfobj90,5.0,ChIJdZR8F4bzaS4RgBJXQfobj90,GOOGLE,"['school', 'point_of_interest', 'establishment']",1,"Jl. Bukit Duri Selatan No.12, RT.8/RW.3, Bukit Duri, Kota Jakarta Selatan","{'compound_code': 'QVH3+VH Bukit Duri, South Jakarta City, Jakarta', 'global_code': '6P58QVH3+VH'}"
OPERATIONAL,"{'location': {'lat': -6.2114232, 'lng': 106.8528821}, 'viewport': {'northeast': {'lat': -6.210066620107279, 'lng': 106.8541856298927}, 'southwest': {'lat': -6.212766279892723, 'lng': 106.8514859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Yayasan Memajukan Ilmu Dan Kebudayaan 1,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117447395797194386107"">teguh septian</a>'], 'photo_reference': 'AZose0lQaAWRYa_ruDd4AVXn5CifU5FNRiJFEL-ChXVJxJpGcJTOTK9OVGrel6rJW-mkAoY_qGoACGbI5s6Bi5VNAm9HSXwkv1zhyh7LCPnOhY90EK8PJjRyYVj93DrLlJ9_aiPiB6g4d1IZSAfifrcnaEQ4NsZ4zQxN_PfpWB1g1KV_mSiY', 'width': 1280}]",ChIJGVlTl3H0aS4RQtXJg8dplGw,4.2,ChIJGVlTl3H0aS4RQtXJg8dplGw,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",12,"Jl. Manggarai Utara VII No.145, RT.15/RW.4, Manggarai, Kota Jakarta Selatan","{'compound_code': 'QVQ3+C3 Manggarai, South Jakarta City, Jakarta', 'global_code': '6P58QVQ3+C3'}"
OPERATIONAL,"{'location': {'lat': -6.2109447, 'lng': 106.8529831}, 'viewport': {'northeast': {'lat': -6.209604920107277, 'lng': 106.8543819298927}, 'southwest': {'lat': -6.212304579892721, 'lng': 106.8516822701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Yayasan Memajukan Ilmu Dan Kebudayaan 2,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103587302309252399466"">Muhammad Elbii Agesti</a>'], 'photo_reference': 'AZose0mYR2FlU5o1Pr15GUhH0oGTxjtZbDDlew1pPK6wGTuasVbA0cpx3uYr-_2MJgDrZ0pMynuZ8YsX9Hyy4bPt6JAy57rYB4snml8zoh16RfMbnUbClLcUz5u2yn5ZdDF8xMom423nDlLsTCcH0jMSqmxDIlveWMArmrXCBrVCT-mfoVXN', 'width': 1600}]",ChIJVxMm6hn1aS4Rod564tj63f0,3.8,ChIJVxMm6hn1aS4Rod564tj63f0,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",24,"15, Jl. Manggarai Utara VII No.43, RT.8/RW.4, Manggarai, Kota Jakarta Selatan","{'compound_code': 'QVQ3+J5 Manggarai, South Jakarta City, Jakarta', 'global_code': '6P58QVQ3+J5'}"
OPERATIONAL,"{'location': {'lat': -6.211540299999999, 'lng': 106.8589494}, 'viewport': {'northeast': {'lat': -6.210103270107278, 'lng': 106.8602743298927}, 'southwest': {'lat': -6.212802929892722, 'lng': 106.8575746701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA 2 PSKD,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103457793781131044291"">frangky rizky agustinus</a>'], 'photo_reference': 'AZose0nOg8dm_5vdm-Boja27MEiwjMakeuMw8pwi5vZ7wUyq03LdkZK1egDdaUJhmV4tqjK-ClZwNCg9kHRM_oJjuloD3Qe5iFF__yqBrTffZuLQg9xBAC5K7W59xGMbYYmT9tWSQYP6_xz_HDJeCFJavrxS0jliQ8k0cmM4-h6Iq7IycrPc', 'width': 4096}]",ChIJLXeMqn70aS4Ref1fA6Ku-AU,4.4,ChIJLXeMqn70aS4Ref1fA6Ku-AU,GOOGLE,"['school', 'point_of_interest', 'establishment']",38,"Jl. Slamet Riyadi No.3, RW.4, Kb. Manggis, Kota Jakarta Timur","{'compound_code': 'QVQ5+9H Kebon Manggis, East Jakarta City, Jakarta', 'global_code': '6P58QVQ5+9H'}"
OPERATIONAL,"{'location': {'lat': -6.2097469, 'lng': 106.825611}, 'viewport': {'northeast': {'lat': -6.208483920107278, 'lng': 106.8270301298927}, 'southwest': {'lat': -6.211183579892722, 'lng': 106.8243304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 3 of Jakarta,{'open_now': True},"[{'height': 336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107706721297965963976"">Hizan</a>'], 'photo_reference': 'AZose0k1zgYH0Lrt5jtJ9mGDSp_fyqrDnIKTSOO1B-kbrKIGY_7DpeZqglW-MUohVd8J78B-OHHRhkgBwrQhGDsKkJGnbic4kYDzklDED4n0Ok3vvl0p0Vcxm_AioKvAcp-KAqnaV9n-8dpIYsT1-D6_kMafQWcw94vaa-QcOZ5nno5DFmDy', 'width': 448}]",ChIJm3SbXgT0aS4RmqG6_L1ZarU,4.6,ChIJm3SbXgT0aS4RmqG6_L1ZarU,GOOGLE,"['school', 'point_of_interest', 'establishment']",288,"Jl. Taman Setia Budi II No.1, RT.1/RW.2, Kuningan, Kota Jakarta Selatan","{'compound_code': 'QRRG+46 Kuningan, Karet Kuningan, South Jakarta City, Jakarta', 'global_code': '6P58QRRG+46'}"
OPERATIONAL,"{'location': {'lat': -6.216239799999999, 'lng': 106.8416266}, 'viewport': {'northeast': {'lat': -6.214861670107277, 'lng': 106.8430968798927}, 'southwest': {'lat': -6.217561329892721, 'lng': 106.8403972201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 43 of South Jakarta,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105060918303837497106"">Tato Susilo</a>'], 'photo_reference': 'AZose0liWLvNIwWK2htHPL8xFXZ41RJ7Dvnws2IXY6qxpTXoWK5sA0yw1m2_9LjGhLRG7eMSYmqGhW2M-ztLhwb5bKAdLEH1PFU_clMoKF4OGVmH_ht8tXXdhGIsh8HW1GflU9gklaBTTODf4hSzE_rATaHuLEpj7S0yqblDr6LoVKW19oWi', 'width': 4608}]",ChIJA1YWU3X0aS4RD6zMvRX6LUo,4.4,ChIJA1YWU3X0aS4RD6zMvRX6LUo,GOOGLE,"['school', 'point_of_interest', 'establishment']",151,"Jl. Minangkabau Dalam No.15, RT.15/RW.6, Menteng Atas, Kota Jakarta Selatan","{'compound_code': 'QRMR+GM Menteng Atas, South Jakarta City, Jakarta', 'global_code': '6P58QRMR+GM'}"
OPERATIONAL,"{'location': {'lat': -6.2590723, 'lng': 106.8253315}, 'viewport': {'northeast': {'lat': -6.257790870107278, 'lng': 106.8266380798927}, 'southwest': {'lat': -6.260490529892722, 'lng': 106.8239384201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMAN 60 Jakarta,,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102744494959284126728"">A Google User</a>'], 'photo_reference': 'AZose0lVtWVpogsYyw87Vn8qGJs7PAaunE7cZYi6MaXhTRupakl66bFop1Qjt7AQicHnBX3oBXj6a_HdEwA6ElwGEoQVaF1Q9PQYgdgDWoTRRo22rQ3DmnhtXveAQ3rgjuxR6LErhkl-U3ikNrJ5Bp6xuPlBXhQNcJSqe74dlhdvjMm5RTaQ', 'width': 4080}]",ChIJ07tTHy3yaS4R7trYOcJrRxg,4.6,ChIJ07tTHy3yaS4R7trYOcJrRxg,GOOGLE,"['school', 'point_of_interest', 'establishment']",115,"Jl. Kemang Tim. I No.6, RW.4, Bangka, Kota Jakarta Selatan","{'compound_code': 'PRRG+94 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRRG+94'}"
OPERATIONAL,"{'location': {'lat': -6.2458553, 'lng': 106.8122235}, 'viewport': {'northeast': {'lat': -6.244642520107279, 'lng': 106.8134684798927}, 'southwest': {'lat': -6.247342179892723, 'lng': 106.8107688201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Tarakanita 1 Senior High School,{'open_now': True},"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101726882380974940179"">Benaloe Rindoe</a>'], 'photo_reference': 'AZose0n3NFV6FE82vnt3NAGtP9Ly9HC0v5lm7C4hbR0BKyay5JQMvYjHz4noj7NYW5rA46mOuaaQd_qQESPbd6VYb4-YE77WNca7a3Ie4PWqxHBYMY11X5_il9E2wSgG-1zF1nc0SjG6NEVOA1mXm-XSCajlNwTTitN9mYJOIXDrsjkLFnCA', 'width': 770}]",ChIJH5_jNmDxaS4R2-OSHl-WlZU,4.1,ChIJH5_jNmDxaS4R2-OSHl-WlZU,GOOGLE,"['school', 'point_of_interest', 'establishment']",98,"13, Jl. Puloraya IV No.17, RT.6/RW.1, Petogogan, Kota Jakarta Selatan","{'compound_code': 'QR36+MV Petogogan, South Jakarta City, Jakarta', 'global_code': '6P58QR36+MV'}"
OPERATIONAL,"{'location': {'lat': -6.254020499999999, 'lng': 106.806373}, 'viewport': {'northeast': {'lat': -6.252534770107277, 'lng': 106.8077099798927}, 'southwest': {'lat': -6.255234429892721, 'lng': 106.8050103201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMU Pangudi Luhur Brawijaya,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113916023510536852504"">Clarence Rusli S</a>'], 'photo_reference': 'AZose0kVZvE72qqWrd15t3xHJ6Og_8O6az23UjOfaAHLtoX7d__eiYydhQx2rdugLnonencYu9LR1lQE-0BOk7ro8bKxpFHIQ0nhTvW2u_NwiIPFd4GVjXkrsKtRdOvH3E3VtntY0RHg6ZZ2mRKfdJLA93RQWd7BbNloR95bZ8YM_4p2xhmc', 'width': 3264}]",ChIJCxMp-XnxaS4RSChETYd-4YI,4.8,ChIJCxMp-XnxaS4RSChETYd-4YI,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",157,"PRW4+9GX, Jl. Brawijaya IV, RT.5/RW.3, Pulo, Kota Jakarta Selatan",
OPERATIONAL,"{'location': {'lat': -6.2478341, 'lng': 106.8121632}, 'viewport': {'northeast': {'lat': -6.246451320107278, 'lng': 106.8135141298927}, 'southwest': {'lat': -6.249150979892722, 'lng': 106.8108144701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Garuda Cendekia,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102099779758320672739"">A Google User</a>'], 'photo_reference': 'AZose0n4sMEkaG-zTbZHuNXXFMt_c48EC9T9QO8GP_UHoRUV_QNBBUorUR_IhYT2IdrNCXB3XHAQnh6oGynJ_0V6-tjZAo_iCY9PTaJ3jA7lSu4iptrGi-zusNeEczvsTQt4g00YfdCQkIo7IMv4dL5r6-qP7WHdFmK9GZSFkUxdkduxt-gf', 'width': 1920}]",ChIJpVhgpXzxaS4R0yR_4f5U1n8,3.6,ChIJpVhgpXzxaS4R0yR_4f5U1n8,GOOGLE,"['school', 'point_of_interest', 'establishment']",74,"Jl. Bangka VII Dalam No.14, RW.11, Pela Mampang, Kota Jakarta Selatan","{'compound_code': 'QR26+VV Pela Mampang, South Jakarta City, Jakarta', 'global_code': '6P58QR26+VV'}"
