business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.226128999999999, 'lng': 106.7406589}, 'viewport': {'northeast': {'lat': -6.224794770107279, 'lng': 106.7420081298927}, 'southwest': {'lat': -6.227494429892722, 'lng': 106.7393084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Waroeng babe mopi coffe,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100988012845623281692"">Zaky Marhum</a>'], 'photo_reference': 'AZose0m8b6d0RtSNUrT54E1OPRt63liuKvuCElCY3Rzd1eSZYnK5Ad7u6F2bbcOpL803hlS_IfStyGsXxxfsm0dQ_umE5G31w7JKrFK3TPfuBQPm2rYzHe7BG55TThioUBIWIKOlma8QvlYDdOE48Q5TkCVsFkzcLGPIGesYhoMdoZOFCIyl', 'width': 4608}]",ChIJUeV92L7waS4RpUVx0BrVQFE,4.4,ChIJUeV92L7waS4RpUVx0BrVQFE,GOOGLE,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",104,"Jl. H. Muchtar Raya No.234, RT.10/RW.11, Petukangan Utara, Kota Jakarta Selatan","{'compound_code': 'QPFR+G7 North Petukangan, South Jakarta City, Jakarta', 'global_code': '6P58QPFR+G7'}",,
OPERATIONAL,"{'location': {'lat': -6.2220586, 'lng': 106.7553812}, 'viewport': {'northeast': {'lat': -6.220687970107278, 'lng': 106.7567313298927}, 'southwest': {'lat': -6.223387629892722, 'lng': 106.7540316701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Duta Minang,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111327704044824847547"">A Google User</a>'], 'photo_reference': 'AZose0mVrRrLRj6NnlpTwVN7CzNGZdR8u37oO9uiop0mv87_0uQECJnDJlZz_CyTJ8q0fzZaGtZspeWw8x3K5dNVIqZXoJkgRDRb-r06mBBqwzRBNNYB_Py16qPB2juJaADUiW0scpxObuwFw0etSduU5PLr013H2JYRr_dtRG7qULjB9z7R', 'width': 1080}]",ChIJ9V6C-MzwaS4RiVx619wq61Y,4.5,ChIJ9V6C-MzwaS4RiVx619wq61Y,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",20,"Jalan Taman Alfa Indah Blok F2 Kembangan Jakarta Barat, Jl. Taman Alfa Indah Blok F2 No.1, RT.10/RW.5, Joglo, DKI Jakarta","{'compound_code': 'QQH4+55 Joglo, West Jakarta City, Jakarta', 'global_code': '6P58QQH4+55'}",,
OPERATIONAL,"{'location': {'lat': -6.184418, 'lng': 106.7351919}, 'viewport': {'northeast': {'lat': -6.183052170107278, 'lng': 106.7363847798927}, 'southwest': {'lat': -6.185751829892721, 'lng': 106.7336851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rm. Sinar Minang Putra Masakan Padang,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108285253328730549462"">Gerald Auzha</a>'], 'photo_reference': 'AZose0k3IVTUSe5aNvCWUTgcX7n8pXJ6plRwrHONMMEl6H7KuKI3bis2zK9Cd8_r42mDsWXcqbGY8is7HMzUOMdIghg3AdRFES7TDO0xL4CAvgvQgf5XZdDCskvSGjD9ymGo0y6h-i-GUBuis0Mk_gA3J_qGJTyhG-vM_y-aJ6qStq7oKCkj', 'width': 3120}]",ChIJ6yHJqXD3aS4RgFMzUPLTE-U,4.5,ChIJ6yHJqXD3aS4RgFMzUPLTE-U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",414,"Jl. Kembangan Utara No.31, RT.8/RW.2, Kembangan Utara, Kota Jakarta Barat","{'compound_code': 'RP8P+63 North Kembangan, West Jakarta City, Jakarta', 'global_code': '6P58RP8P+63'}",1.0,
OPERATIONAL,"{'location': {'lat': -6.184624899999999, 'lng': 106.7354571}, 'viewport': {'northeast': {'lat': -6.183264170107278, 'lng': 106.7368072298927}, 'southwest': {'lat': -6.185963829892722, 'lng': 106.7341075701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,PONDOK SR,{'open_now': False},"[{'height': 585, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110993574234234036944"">Pondok SR</a>'], 'photo_reference': 'AZose0k08FDoll6DM3J1Edc9TTRfkezsw_mveQHvZHaWfSfEjAKpSvpS5Iyf8ccgVJ9TZis0y8XseQXJklirmanbUDT7EQ9zwP5EL7mEuhGj9Mlfh4GModxrr2f2frPtgziWFMz9CaJGGVWs_94QxA8Dvokf1cuYdVBOoZjlMmXC4epiBqcR', 'width': 1040}]",ChIJS-hkq3D3aS4RQyVCYjvaW6Y,4.3,ChIJS-hkq3D3aS4RQyVCYjvaW6Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",34,"Jl. Kembangan Raya No.105, RW.2, Kembangan Utara, Kota Jakarta Barat","{'compound_code': 'RP8P+55 North Kembangan, West Jakarta City, Jakarta', 'global_code': '6P58RP8P+55'}",,
OPERATIONAL,"{'location': {'lat': -6.1835955, 'lng': 106.7360814}, 'viewport': {'northeast': {'lat': -6.182240120107279, 'lng': 106.7374375798927}, 'southwest': {'lat': -6.184939779892723, 'lng': 106.7347379201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pecel Lele Kremes Mas Bejo,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107086576060281070867"">A Google User</a>'], 'photo_reference': 'AZose0kXXUYeQxzlqEYgHuUAu8JpCP7EhPuQq5bJSwean9n9xuM_R5tb3XDBvudDKdE4GPzveDVRwEsUn4nU_MVrpvQOzWzTHSN-nalujJt5rcAeoayG9cRldEuLwcI3Dyk3zcwfsagOMbqQtFrELz2qnLTAHt7Z44AFZ6oSCaHCFnYAyFzC', 'width': 1080}]",ChIJJbMu3nb3aS4RbXJlY2oSOFc,4.5,ChIJJbMu3nb3aS4RbXJlY2oSOFc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",39,"2, Jl. H. Mading No.118","{'compound_code': 'RP8P+HC North Kembangan, West Jakarta City, Jakarta', 'global_code': '6P58RP8P+HC'}",,
OPERATIONAL,"{'location': {'lat': -6.1833046, 'lng': 106.7525788}, 'viewport': {'northeast': {'lat': -6.182004170107279, 'lng': 106.7538959298927}, 'southwest': {'lat': -6.184703829892722, 'lng': 106.7511962701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Puri Minang,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117077743395298258149"">luwi darmawan</a>'], 'photo_reference': 'AZose0m1ehgK0wcyD_78qVenhDXy5aIIct-yFjoxYcmbQFUMchj0LLCDEyXO1mqyYJRWuf3QNEOXiNgNvqu-Y2VAtewyqk1bh1pSk6NB6kwriwCFtIfH63lomMVEHvjQHrMPvT3lmz4Qwx5aDZGBsqlZqB7m_O2Wwt2zZzWAJcQ9EHDsZxYs', 'width': 4624}]",ChIJx0Ab_gv3aS4RwFW0wh9fAo4,4.4,ChIJx0Ab_gv3aS4RwFW0wh9fAo4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",376,"Jl. Puri Kembangan No.67F, RT.11/RW.5, Kembangan Sel., Kota Jakarta Barat","{'compound_code': 'RQ83+M2 South Kembangan, West Jakarta City, Jakarta', 'global_code': '6P58RQ83+M2'}",,
OPERATIONAL,"{'location': {'lat': -6.182776199999999, 'lng': 106.7520643}, 'viewport': {'northeast': {'lat': -6.181453920107278, 'lng': 106.7533459798927}, 'southwest': {'lat': -6.184153579892722, 'lng': 106.7506463201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rm Fajri Chinese Food & Seafood,{'open_now': True},"[{'height': 986, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112156613515235091335"">A Google User</a>'], 'photo_reference': 'AZose0no2TBWg7HAbrnLwwnCVAFeW6x0Q3-_H1rotIzspd8ws1QGOEql3AXxNB-HjvghQf9gUEA4dnD1r8AXs07uOmAk8OCyBPWFXYRpoFOW8OkSLVL247y3YeCsDqODQIk9twC0MN2z_HlTEDyb92CUHKUieUwDe4-VVKgmdXxfk-EzcAw5', 'width': 986}]",ChIJ3YeSC6D3aS4RnM5lDgzQTLQ,4.1,ChIJ3YeSC6D3aS4RnM5lDgzQTLQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",61,"Jl. Puri Kembangan, RT.8/RW.3, Kedoya Sel., Kota Jakarta Barat","{'compound_code': 'RQ82+VR South Kedoya, West Jakarta City, Jakarta', 'global_code': '6P58RQ82+VR'}",,
OPERATIONAL,"{'location': {'lat': -6.1880241, 'lng': 106.7388072}, 'viewport': {'northeast': {'lat': -6.186674270107278, 'lng': 106.7401570298927}, 'southwest': {'lat': -6.189373929892722, 'lng': 106.7374573701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mutiara - Traditional Chinese Food,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113393496841807910936"">Ira Natasha</a>'], 'photo_reference': 'AZose0mmoy5RPL82FAdhid2Dc6dF-1evvp8h4pbvLGP1fWuPkuHsb5d02ThRMyK3wO8vdzYDbq0pgxQHy7g9mpW5ltXlM6qVsFNTrWgLIAdJIp3-ekLkH8hUlgk5gY093eFjUWQyIND-KvBZyG0Yj2rRuI27-PgwvajR2E5omoz16hdqAo8I', 'width': 4000}]",ChIJhxgtox73aS4RAy1SwN2GAQM,4.1,ChIJhxgtox73aS4RAy1SwN2GAQM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",231,"Dekat Cinema XXI, Jalan Puri Indah Raya No.RT.9 RT.3/RW.2 Lippo Mall Puri, RT.3/RW.2, Kembangan Sel., Kota Jakarta Barat","{'compound_code': 'RP6Q+QG South Kembangan, West Jakarta City, Jakarta', 'global_code': '6P58RP6Q+QG'}",,
OPERATIONAL,"{'location': {'lat': -6.2378005, 'lng': 106.8566567}, 'viewport': {'northeast': {'lat': -6.236463520107278, 'lng': 106.8581049298927}, 'southwest': {'lat': -6.239163179892722, 'lng': 106.8554052701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Seeng Nini Resto Khas Sunda Indonesia,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103848484803710401245"">A Google User</a>'], 'photo_reference': 'AZose0ncBN6vzo2ZxRtWqe6XTZYBYf5OOn7gYXfqP6aHpbf1gVQ6egxb08aGNrktdPQvGz-vcOvfQET3Wr9220G1ync1EOCaYIczOL6ASpMGasdS3YT4ubt0AGuVJMLlanjyau7g8p93zmjnbMsQd_hVO9KB6Kzl55Ez5Qty2VjpXRV1MiYC', 'width': 4032}]",ChIJIRibZ6LzaS4Rk-XBoQp3We0,4.3,ChIJIRibZ6LzaS4Rk-XBoQp3We0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1655,"Jl. Tebet Timur Dalam Raya No.61, RT.11/RW.7, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV64+VM East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV64+VM'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2296919, 'lng': 106.8490563}, 'viewport': {'northeast': {'lat': -6.228276470107278, 'lng': 106.8504337798927}, 'southwest': {'lat': -6.230976129892722, 'lng': 106.8477341201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Taliwang Bersaudara,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100197223277231471980"">minuita mien</a>'], 'photo_reference': 'AZose0lv_CLToSCIEx6B8P5JqIhCB81JkkJpwQH-RqwIUWnmSWRPIjgH_JENEW4kgzsMkQZ6ZBsxfBS4dw3YpF_V1R-iMX0Yu1EMkCcdc3UxhGvh_aQzwGqi4mDjVwE06VFjV0mwJA_O5YncMZEYOXWnSbog18TXRwhmF_-Hh8krDve7vfI1', 'width': 3000}]",ChIJy9pScpHzaS4R_s6YZtid_DY,4.3,ChIJy9pScpHzaS4R_s6YZtid_DY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",905,"Jl. Tebet Raya No.10A, RT.13/RW.2, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QRCX+4J West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QRCX+4J'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2272218, 'lng': 106.8502947}, 'viewport': {'northeast': {'lat': -6.225875470107278, 'lng': 106.8516603798927}, 'southwest': {'lat': -6.228575129892723, 'lng': 106.8489607201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Uda Denai,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105620787315498832199"">Wonder Women</a>'], 'photo_reference': 'AZose0nIHnWF6CAWbMWbF8H3jtMDliHfns0lu2aW63ykA1p9rU_06U34H8dasLsXTIXzmr0_y6U47F26qDvUzL5ilAlfX9p6S9IqXThcVgAeMHMQgxqm0WuCOPjL11GztZZ3pEcfxlEQHT9wyhODGj38EeFrog0cYzqr6f0Be-PLOkdbxBns', 'width': 4160}]",ChIJvZlEdYfzaS4RR31VDcIsYtw,4.4,ChIJvZlEdYfzaS4RR31VDcIsYtw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",71,"Jl. Tebet Dalam IV No.13, RT.11/RW.1, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QVF2+44 West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QVF2+44'}",,
OPERATIONAL,"{'location': {'lat': -6.2338355, 'lng': 106.8495423}, 'viewport': {'northeast': {'lat': -6.232543470107277, 'lng': 106.8508979798927}, 'southwest': {'lat': -6.235243129892721, 'lng': 106.8481983201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lele Crispy The Best Kremes In Town,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110862517400266291322"">Lele Crispy The Best Kremes In Town</a>'], 'photo_reference': 'AZose0lwEdgjFUoN6FeEdUgYDzMgPVWbaeIZVEvyQ5qdlfBaat5AsIoX2vLEoxJdy599zComROfZdfpZkyQwWgYYLZTK4dCJG-FkU7gDWOHoesBXJ9-FbZi_hkPJjmfriP_HOVXBOSEVFd3ln0CewGbzKWHMG5ck0sRDyvfUbAXI03qsE6GH', 'width': 5184}]",ChIJveS_-pbzaS4RPouG0YGKN5M,4.5,ChIJveS_-pbzaS4RPouG0YGKN5M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2359,"7, Jl. Tebet Barat IV No.12, RT.7/RW.2, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QR8X+FR West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QR8X+FR'}",1.0,
OPERATIONAL,"{'location': {'lat': -6.234316, 'lng': 106.8506269}, 'viewport': {'northeast': {'lat': -6.232947020107278, 'lng': 106.8520377798927}, 'southwest': {'lat': -6.235646679892722, 'lng': 106.8493381201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,K A D E S burcik cafe,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110446539330982064355"">Erik Ferdiyanto</a>'], 'photo_reference': 'AZose0naa46MEhUtKLWSB10yjsxPcRwUjVpS9Y305xZrhSz9xuDxf88Z7l4ypxtQEpYdne4SbspU-rXB0AKhtokG6v2E4NFj4iUNGIXToJTwGtc3RVWLtCeSoWrAI3KhUX56s9f47aeq-_eduJzVct3whRqeO9qkGQRCSxLioNAd--RN82mo', 'width': 3264}]",ChIJDVx6bd_zaS4RpNbuqXZXlZA,4.5,ChIJDVx6bd_zaS4RpNbuqXZXlZA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",344,"Jl. Tebet Barat Raya No.24a, RT.15/RW.4, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QV82+77 West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV82+77'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2377208, 'lng': 106.8569802}, 'viewport': {'northeast': {'lat': -6.236363120107279, 'lng': 106.8582858798927}, 'southwest': {'lat': -6.239062779892723, 'lng': 106.8555862201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bebek Malio,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103576502620462856377"">Coryna Yusi</a>'], 'photo_reference': 'AZose0mE6YM_XnZOg8v12cTRV3bFaSfSx6z9c-e5u5yhHkoJftV3QWlY7nh9zG3RInAa4qpNzNfg6VF57U9hkVs1MTg3mjqsNY7GpBvpLo1COJhg-g8BICJcaP-NeUEz17Op7ylSGzNlCUIyepF-Sjk30ysI1zsdQzVktk-2eAGXkGdlnJg3', 'width': 4032}]",ChIJDQ7yaKLzaS4R5Rslw79yNjE,4.4,ChIJDQ7yaKLzaS4R5Rslw79yNjE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1833,"Jl. Tebet Timur Dalam Raya No.117, RT.5/RW.6, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV64+WR East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV64+WR'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2292153, 'lng': 106.8562551}, 'viewport': {'northeast': {'lat': -6.227850620107279, 'lng': 106.8577021798927}, 'southwest': {'lat': -6.230550279892722, 'lng': 106.8550025201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,SHSD Sambel Hejo Sambel Dadak Tebet,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102933105287862277391"">oktina dyah emilda sundari</a>'], 'photo_reference': 'AZose0l_oWGzVeITRHiMlLheTOZQ5DhKGHlPfsbzVUAMCxtQkGQSJzcYrb67bqYleLkMhW_ZcSemiB3MTt_FMpEDuPHZQUG2DWJDYy-mTQiN79BqX0Wxipwy4Cqr2eYSjVtv2m3aHjkT0oWzdtWvjpqpXSybXStTfajw9vX1wt9ihGsIH3EJ', 'width': 4608}]",ChIJgza2qpvzaS4RAIV7dZago2U,4.4,ChIJgza2qpvzaS4RAIV7dZago2U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2138,"Jl. Tebet Timur Dalam II No.34, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QVC4+8G East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QVC4+8G'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2385664, 'lng': 106.8490698}, 'viewport': {'northeast': {'lat': -6.237267620107278, 'lng': 106.8504237798927}, 'southwest': {'lat': -6.239967279892721, 'lng': 106.8477241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pondok Makan Mirah I,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111556958825381774876"">Agustinus Lodaya</a>'], 'photo_reference': 'AZose0ko_LdF2rKIQfyIhVmTxGCqEDP3NldkeFx26C-UoKgoB5qu2W4Swy2IgX-c_AG9Vg0QL0WjNFyStL08SZYbv5R0yl4DZad_8WLJT_dqvYQ-9k5hpWgWjPUaXe5m6od5Zi20diNYLVPN_oDM4TI2DFwMvLmUY0HmbaFFOregkGeRbhQv', 'width': 4000}]",ChIJAQAAAL3zaS4R6nhlvnW4F6s,4.4,ChIJAQAAAL3zaS4R6nhlvnW4F6s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",389,"Jl. Tebet Barat IX No.36, RT.5/RW.4, Tebet Bar., Kota Jakarta Selatan","{'compound_code': 'QR6X+HJ West Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QR6X+HJ'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2323849, 'lng': 106.8565058}, 'viewport': {'northeast': {'lat': -6.231096920107277, 'lng': 106.8578132298927}, 'southwest': {'lat': -6.233796579892721, 'lng': 106.8551135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bakmi Berdikari,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115239883674132180164"">Dominikus Damas Putranto</a>'], 'photo_reference': 'AZose0liXYHp4p7WOv2G_P6oKtUrBI-YZ1QqreH0jb_1VeI42-7JqlrFnkcqLh3ILGvX4N-NVQOjhtMvKAgn3OQXG1mHipR9TBGk7f-GLS9V942ukVY0xvYrvcFf88k4h_FG-JUT5Muaalpz9nFn_V703VOdrfYy2NmAi7jwLdKsCwwHvX17', 'width': 4032}]",ChIJJ7Bv8JfzaS4RgDRby2A65-Y,4.5,ChIJJ7Bv8JfzaS4RgDRby2A65-Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3487,"Jalan Tebet Timur Dalam Raya No. 39&41, RW.11, Tebet Tim.","{'compound_code': 'QV94+3J East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV94+3J'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2330166, 'lng': 106.8565987}, 'viewport': {'northeast': {'lat': -6.231631720107279, 'lng': 106.8580208298927}, 'southwest': {'lat': -6.234331379892723, 'lng': 106.8553211701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ayam Bakar Mas Mono,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102760066325741695792"">Nabil Alifadio</a>'], 'photo_reference': 'AZose0kZO9NqX72hfclVEaaS2fmGIakrtigGJC5v69-bE1sJiaFcHSD2giD8X6KcUCia69S-M0KwgWz9N-O3d-_zEtW5u5KMhdbLgZ3tWPhVkqHUlOs6Tl7lnBAyewkqW5AXTjgdxAl6-dkann7vMondydY9JwLxinGWxQq2GHK-oW-nN0uO', 'width': 4032}]",ChIJQ0lIDJnzaS4RACfv8PT4EOY,4.5,ChIJQ0lIDJnzaS4RACfv8PT4EOY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",404,"Jl. Tebet Timur Dalam Raya No.48, RT.4/RW.7, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV84+QJ East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV84+QJ'}",1.0,
OPERATIONAL,"{'location': {'lat': -6.242415500000001, 'lng': 106.8425247}, 'viewport': {'northeast': {'lat': -6.241111220107277, 'lng': 106.8438608298927}, 'southwest': {'lat': -6.243810879892721, 'lng': 106.8411611701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Restaurant Sederhana, Padang Culinary",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110122716483829856168"">Isaac Lai Yat</a>'], 'photo_reference': 'AZose0mVgbXSQUN63jksYFBj0feyRdrtArLwE94NeJ-0QzGCjm69v2b9cUnJ-BRRvTK3H4y1fbh8al1ZxF4RtK31NsJDElNGnAHGOTtoVGixM4zjHkKyhd78xwiL290yRVVZtd2_UNfFmd6oWrPzL7Pq2pydkOqdQLaa5EpGlvf_V0N2iT7P', 'width': 4000}]",ChIJ_WObtLjzaS4R2Y0CCyQQYeE,4.5,ChIJ_WObtLjzaS4R2Y0CCyQQYeE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",454,"Jl. Gatot Subroto No.300, RW.1, Menteng Dalam, Kota Jakarta Selatan","{'compound_code': 'QR5V+32 Menteng Dalam, South Jakarta City, Jakarta', 'global_code': '6P58QR5V+32'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2400734, 'lng': 106.8550725}, 'viewport': {'northeast': {'lat': -6.238721170107278, 'lng': 106.8564977298927}, 'southwest': {'lat': -6.241420829892722, 'lng': 106.8537980701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restoran 99 Seafood,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108661108493117711913"">Evie Risma</a>'], 'photo_reference': 'AZose0lds01erxt1nTWAXDpvQPds18aNuoGC49IpuqD0Vz7KcNv6gG-RV6RasQpwbMLpnTjknAD9Th7nuXGH5RSQvAu3TPGvBP-hoBK4AvxHuQmrfsViVz6shvIdPBJYOB91DuhKBQOdbDBbkGecY_hRzKO9luG6gAy2aZwrKskh6rLuJ2xl', 'width': 2592}]",ChIJR2auAJjzaS4RMPWLFP5v5Mk,4.5,ChIJR2auAJjzaS4RMPWLFP5v5Mk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",263,"Jl. Tebet Timur Dalam X No.3A, RT.8/RW.8, Tebet Tim., Kota Jakarta Selatan","{'compound_code': 'QV54+X2 East Tebet, South Jakarta City, Jakarta', 'global_code': '6P58QV54+X2'}",,
