business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.259467, 'lng': 106.826891}, 'viewport': {'northeast': {'lat': -6.258100970107278, 'lng': 106.8282396298927}, 'southwest': {'lat': -6.260800629892722, 'lng': 106.8255399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MAVEN Buncit,"[{'height': 412, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112192777421050217396"">MAVEN Hospitality</a>'], 'photo_reference': 'AZose0n8MKYkZ3cv54JtIuEiJJ_3dkLDblyUrHu44KXyF48UXIt7ilGrsehXWm_anh5JfbyQTK81pLGraPm5a1TWAMJNo-KwQ9YlYMUeFvrQ_fNoS4wfZcDSUg8CMALgt5jRihbU0UfLBZEBxLu_kf9sGWHhPLs6d2kTLzfX8dwT9ze_xM_H', 'width': 550}]",ChIJZ2C4HQD0aS4RSUy4VWj8Rus,"{'compound_code': 'PRRG+5Q Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRRG+5Q'}",3.5,ChIJZ2C4HQD0aS4RSUy4VWj8Rus,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",533,"Jl. Kemang Tim. 5 No.23, Duren Tiga, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2573577, 'lng': 106.8266371}, 'viewport': {'northeast': {'lat': -6.256038020107279, 'lng': 106.8279682798927}, 'southwest': {'lat': -6.258737679892723, 'lng': 106.8252686201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ra Inn Kemang,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107190535487003101011"">wandy wijaya</a>'], 'photo_reference': 'AZose0lYckALjqCp4TOERZDuXPYJJ8-FkAh6huDHeQKi4ADDziAqVIKbO8A53tmbkPM26928ioFgSvyBVMtBzGewywpJT_fs3GcRlg5sl9YR8eY23yBQ5Vyoj-WBBeZK0UfwWlnKjUvMz6q8Dyv6igRCKSLnvtlmizPdtRL-GDqyzEvMp5qK', 'width': 4608}]",ChIJn9PSFHnzaS4RER_yoOf-h98,"{'compound_code': 'PRVG+3M Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRVG+3M'}",4.5,ChIJn9PSFHnzaS4RER_yoOf-h98,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",234,"Jl. Buncit Raya No.300, RT.1/RW.1, Duren Tiga, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2564436, 'lng': 106.8219088}, 'viewport': {'northeast': {'lat': -6.255091370107278, 'lng': 106.8232804298927}, 'southwest': {'lat': -6.257791029892722, 'lng': 106.8205807701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Super OYO Capital O 332 Residence G17 Kemang,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106835670006927768797"">Yendra Firdian</a>'], 'photo_reference': 'AZose0nWjEkRJJ7OhTBJqNsQ5gQZEnUHFwaOfVEQbYcUsx3kFpLFuXJQMlE74BIAWbFGmY74LGbow5V2XVP-UNFhlhT2pzUQOtU1PTPJQAc_7gAlGJEJnxj30keI51ILYrFeedXJ-HBTlmuv2-Rb_1tDfKNxJrEhj0R4Y4IDbVe_wbf9JTsD', 'width': 8000}]",ChIJDZhUZxvxaS4Rj5sR1U9i1gI,"{'compound_code': 'PRVC+CP Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRVC+CP'}",3.5,ChIJDZhUZxvxaS4Rj5sR1U9i1gI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",341,"1, Jl. Kemang Utara VII G No.17, RT.1/RW.4, Bangka, Jakarta",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.254064899999999, 'lng': 106.8141966}, 'viewport': {'northeast': {'lat': -6.252673070107278, 'lng': 106.8155416798927}, 'southwest': {'lat': -6.255372729892722, 'lng': 106.8128420201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kuretakeso Kemang,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102800376719105977143"">A Google User</a>'], 'photo_reference': 'AZose0kZhr6IL_SlKE97EnzszkDUjsFt8A-dDnKpo2aK8LRpdxHIqL15qS4MQc64izZ7mib01kY0wFxNLuAej8DcwR-bTonRVzoDleuMY_n2TfiUAZ00Bh8j7i9c_8Uy_Z3XoxpIwpcY2JxSy_FW77FOLy9ybY_fDq-FQEvSXfQnZVLXHr4N', 'width': 4000}]",ChIJh9vi4p7xaS4RFp5URkf46pQ,"{'compound_code': 'PRW7+9M Pela Mampang, South Jakarta City, Jakarta', 'global_code': '6P58PRW7+9M'}",4.5,ChIJh9vi4p7xaS4RFp5URkf46pQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1461,"Jl. Bangka Raya No.7 A, RW.7, Pela Mampang, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2563429, 'lng': 106.8129308}, 'viewport': {'northeast': {'lat': -6.254938170107278, 'lng': 106.8141284298927}, 'southwest': {'lat': -6.257637829892722, 'lng': 106.8114287701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel La Codefin Kemang,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117985926299032683432"">Amaris Hotel La Codefin Kemang</a>'], 'photo_reference': 'AZose0mCoZiVVHY06c0lMTi-xuoWZpbpq-n6UMDZk7K9A9Xm0gj_wyvLptF-QZKcEKV4qPPKmrQj9ACh-wM09fCCP7DoFmhQ1R0u5-_oOAg1QK91YF21yJekpAVUIIjdBlNwsS1j_Vv417qKvHg7cIoX9tk2_i6QoIlP6M2eVNWOnEIay5Fl', 'width': 640}]",ChIJOw91Zm3raS4RgXyOmeagTTs,"{'compound_code': 'PRV7+F5 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV7+F5'}",4.3,ChIJOw91Zm3raS4RgXyOmeagTTs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2260,"5, Jl. Kemang I No.3, RT.11/RW.1, Bangka, South Jakarta City",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2561106, 'lng': 106.809919}, 'viewport': {'northeast': {'lat': -6.254710370107277, 'lng': 106.8113487798927}, 'southwest': {'lat': -6.25741002989272, 'lng': 106.8086491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Monopoli,"[{'height': 1366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102727500312151890153"">A Google User</a>'], 'photo_reference': 'AZose0k0nxKUJhQwDNsK77-AJkU43WApwPFReNWqs5IG_j2QnIRs0IdwrblkYBEy8nqwOixtonV7saAZaFTOZgAbBn7lmspHkIkU6f0QnRfItPtGEd8vuc2XQb0B6NFEj33eQMC-LG4o38vVVfF2b_AG8SAgwHQn8fRHoPrn_HpgBDgxeXEl', 'width': 2048}]",ChIJEWM95HjxaS4RPLlBSbCTNmI,"{'compound_code': 'PRV5+HX Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV5+HX'}",4.3,ChIJEWM95HjxaS4RPLlBSbCTNmI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1587,"Jl. Taman Kemang No.12, RT.14/RW.1, Bangka, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2563618, 'lng': 106.812353}, 'viewport': {'northeast': {'lat': -6.255002120107278, 'lng': 106.8138170298927}, 'southwest': {'lat': -6.257701779892722, 'lng': 106.8111173701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Liberta Hotel Kemang,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109425448344932048494"">A Google User</a>'], 'photo_reference': 'AZose0nTzuYB9d6kmnoqFqt7-wtVQdhVD1uG5JkeDsaz00V_Le8Z5YjFCHUEXh_B7p2gj3YmgBJgjVqJ2AfzZDYv-1-EgbaGh6xGBbWkZROFIEiGRPH7C8_g-NRQnwC4LBUHEw4kpedo4WZsfBjUzLN3WeD_6TmsmLErPN8BZkjt1V22wRLU', 'width': 1280}]",ChIJqfJbZK3taS4RkRqZaOUt5UA,"{'compound_code': 'PRV6+FW Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV6+FW'}",4.1,ChIJqfJbZK3taS4RkRqZaOUt5UA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2627,"11 Jalan Kemang I, Jl. Kemang Raya No.6, RT.11/RW.1, Bangka, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.258384299999999, 'lng': 106.8294743}, 'viewport': {'northeast': {'lat': -6.257006970107279, 'lng': 106.8308194298927}, 'southwest': {'lat': -6.259706629892722, 'lng': 106.8281197701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3725 Sisca Guest House,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103372827209271282833"">A Google User</a>'], 'photo_reference': 'AZose0lTScmuZvIOMNyxdZfXQSmU-5js81WjP7zS6QwYEWJMrshVJZMiDaf7XIIZ4cfxLa2AuH2yHpvWGvf3tODbnxtoap17Icz2APKWGv2YliDZ8_IIq5_8zQu3Dvak5PVgabFRi0oQGl5Qu1ld1j3IHl7L9jcmheumoCmgYvcaxvuP80s5', 'width': 640}]",ChIJd6v0Vi3yaS4Rl5HOOED1lV4,"{'compound_code': 'PRRH+JQ Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRRH+JQ'}",2.6,ChIJd6v0Vi3yaS4Rl5HOOED1lV4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",123,"Jl. Duren Tiga Bar. 6 Jl. Buncit Raya No.41, RT.5/RW.2, Duren Tiga, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.256804, 'lng': 106.815009}, 'viewport': {'northeast': {'lat': -6.255461720107277, 'lng': 106.8163084298927}, 'southwest': {'lat': -6.258161379892721, 'lng': 106.8136087701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kemang Eleven,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108009440396361692830"">Alma Viandani</a>'], 'photo_reference': 'AZose0l1OVyoMZRyqXqTwTQ3WGu2QlI6ChIg2mVh3i587tLDa384KkRb22kY9yWAonTG3tZTS990ktcP17GQZINUFeJ_4-NkCDx3olkq7gzDcU0bUEwKt3eVrScS4EH9wL-D1Xo3jce1LkcjnKo4O0ubHlLsHt6uRPqs-lS5q7d-6uqHwcdK', 'width': 3024}]",ChIJ74NRoH_xaS4RyCNbMahlqhU,"{'compound_code': 'PRV8+72 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV8+72'}",4.1,ChIJ74NRoH_xaS4RyCNbMahlqhU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",63,"Located in Kemang Eleven, Jl. Kemang Raya No.11, RT.4/RW.1, Bangka, Jakarta",,
OPERATIONAL,"{'location': {'lat': -6.2655007, 'lng': 106.8157685}, 'viewport': {'northeast': {'lat': -6.264165270107278, 'lng': 106.8172414798927}, 'southwest': {'lat': -6.266864929892722, 'lng': 106.8145418201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cove Kemang Eleven,"[{'height': 3885, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109411549013783756477"">A Google User</a>'], 'photo_reference': 'AZose0k9gvanThCisRv6cvcbiJJ4jZ71n_-JtnBn9-w1gAY6RrjR_q_N5cazd0MAGbJ1ihlZ1YJs7GMs2WGGZgFQKx3maDuxeIZWrLdffoXsN34FjsAUicHy39eTWebxevAQ_0R39nWKXr3xNigwsQHCKzr_CZ5U0m-ykF2M3umM0UP1MSix', 'width': 5828}]",ChIJCZyjTI7xaS4Ry1Pn8ML8u0c,"{'compound_code': 'PRM8+R7 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRM8+R7'}",3.0,ChIJCZyjTI7xaS4Ry1Pn8ML8u0c,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2,"Jl. Kemang Raya No.11, RT.11/RW.1, Bangka, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2583679, 'lng': 106.8302737}, 'viewport': {'northeast': {'lat': -6.256982020107278, 'lng': 106.8316226798927}, 'southwest': {'lat': -6.259681679892722, 'lng': 106.8289230201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gayatri Residence,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107039093129774004379"">Faishal Rizki Pratama</a>'], 'photo_reference': 'AZose0ltBXBcWP-h5jAoDV91hWlx9-XxrY4hUOOZOqRcHa1IYkEx7absnmKArDm8F5l7DiGnJV-l19zxenb1g_t1dyzZYlxDDKE6TAYrSaBq5x8mP8MxDiclIysBgcslLvcvbyQFYV3cjVAhJ1Os4-jbHp0YNYamOpy-dUnnCFWctiI8_QkW', 'width': 3000}]",ChIJyed7FzvzaS4RsLpIZ8CJQWU,"{'compound_code': 'PRRJ+J4 Duren Tiga, South Jakarta City, Jakarta', 'global_code': '6P58PRRJ+J4'}",4.3,ChIJyed7FzvzaS4RsLpIZ8CJQWU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",48,"Jl. Duren Tiga Bar. 6 No.29A, RT.5/RW.2, Duren Tiga, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.259020599999999, 'lng': 106.820924}, 'viewport': {'northeast': {'lat': -6.257665070107278, 'lng': 106.8222973298927}, 'southwest': {'lat': -6.260364729892721, 'lng': 106.8195976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MYHOME kemang by FLAT06.,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103459605999617809831"">A Google User</a>'], 'photo_reference': 'AZose0lX7kdW0gBbxO_AORfe8u_PPiBD_N36SnGRQCltYKHS0219NLsFoy10SNi3mOOEL-23QPVDxEQ3vG_k93MB13V9aLxjAA-6XieMgXWt3gFG-GyvJ_6f_TmO_YNfQCyWZkYBy-ZEXpPkJy9qx6H2WDQ61B1hANYYiLUcEIpzyVfVK2aC', 'width': 4032}]",ChIJpx9X863zaS4RbVX0cp0wtmA,"{'compound_code': 'PRRC+99 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRRC+99'}",4.3,ChIJpx9X863zaS4RbVX0cp0wtmA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",67,"Jalan Kemang Utara, Komplek Bellevuecor No.42H, RT.1/RW.5, Bangka, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.250743399999999, 'lng': 106.8234807}, 'viewport': {'northeast': {'lat': -6.249392320107277, 'lng': 106.8248621798927}, 'southwest': {'lat': -6.252091979892721, 'lng': 106.8221625201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Residence Minimalis Mampang,,ChIJ9Wehw0TzaS4RLUzp_qQFeIU,"{'compound_code': 'PRXF+P9 Pela Mampang, South Jakarta City, Jakarta', 'global_code': '6P58PRXF+P9'}",5.0,ChIJ9Wehw0TzaS4RLUzp_qQFeIU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1,"Jl. Pondok Jaya X No.51, Pela Mampang, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2667422, 'lng': 106.8216545}, 'viewport': {'northeast': {'lat': -6.265391070107279, 'lng': 106.8230405298927}, 'southwest': {'lat': -6.268090729892723, 'lng': 106.8203408701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MAI Residence,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100880482708881300747"">Intan Aprillia M. Kraft</a>'], 'photo_reference': 'AZose0m8fw6MinCkzerPdWcgqY8ABjSKe_SE295UWtzpjd4H1wK2b0ppyze26Aay6zOD0PQBIbcp4xq3T4yOgW_l4h_5Q4NC6y593V3fBlcVOscwhVEmCPYQOiBt50m4N-JRfSrIzaI8ujZwR1EeyRG5dQPHbprpsEehverdFNKKlSkYOzPL', 'width': 4160}]",ChIJwT78PlnzaS4Rma41aYm0EoE,"{'compound_code': 'PRMC+8J Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRMC+8J'}",4.9,ChIJwT78PlnzaS4Rma41aYm0EoE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",15,"Jl. Kemang Timur Dalam No.8, RT.6/RW.3, Bangka, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.254958999999999, 'lng': 106.8092173}, 'viewport': {'northeast': {'lat': -6.253763020107278, 'lng': 106.8105969798927}, 'southwest': {'lat': -6.256462679892722, 'lng': 106.8078973201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sotis Hotel Kemang Jakarta,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111998393844918697986"">Devy Ratnanda</a>'], 'photo_reference': 'AZose0khvKUkkcH-zjvUEpZE_dwTi7VSD7KSJuo2ueKdOL1Ub63tdGCY6Hv0WGs-R4BNzgzLXRkp4ul9JyzVYzDKh0WabRRlqUlhJEN7Y5jwlfWJQLo7qjwoRgHCgkbQAv--7GgZBIpyfRN15REjaO_QFbl4BMfC7r9IDrYEvQG7ev4xpgJX', 'width': 3456}]",ChIJgT2VMfvxaS4RPmUVn1usgVQ,"{'compound_code': 'PRW5+2M Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRW5+2M'}",4.4,ChIJgT2VMfvxaS4RPmUVn1usgVQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",597,"Jl. Kemang Raya No.4, RT.1/RW.7, Bangka, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2548933, 'lng': 106.8090527}, 'viewport': {'northeast': {'lat': -6.253727220107278, 'lng': 106.8104189798927}, 'southwest': {'lat': -6.256426879892722, 'lng': 106.8077193201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,POP! Hotel Kemang - Jakarta,"[{'height': 1371, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116524281356323482290"">POP! Hotel Kemang Jakarta</a>'], 'photo_reference': 'AZose0ltxBpq4NRZq3-l97mAUbp1mvfG9P7MAfp0qVXLZkE29Umf63_Y0J9JpXvfvCJ5bfZRR-EfjaBMWTWdW1SB4cF8X8YdYFdV40TyQvPa7gr2WWo7LZBAain4JmFhWCd9GRU_1CNXaR7a5MhdE2xlEOV3gQKTow3WeVjVRUL7b-CrJepP', 'width': 2048}]",ChIJS-bppnnxaS4R_V5WQicM7ZQ,"{'compound_code': 'PRW5+2J Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRW5+2J'}",4.2,ChIJS-bppnnxaS4R_V5WQicM7ZQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2104,"13, Jl. Kemang Raya No.3, RT.1/RW.1, Bangka, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2490105, 'lng': 106.8149436}, 'viewport': {'northeast': {'lat': -6.247638370107279, 'lng': 106.8161886298927}, 'southwest': {'lat': -6.250338029892723, 'lng': 106.8134889701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma 19,"[{'height': 939, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117365311648412907493"">A Google User</a>'], 'photo_reference': 'AZose0nliBBfTr1YfhKEmA1vt3H-stsfPemNjUD6qA4ICAySw6gXlrwG07hC43iBNz7cwYsiOd7zJ0pU9N8D2oz9mXFSt_TR33sf26lzNP1N1h-UvLmWkg2D2EWpDvqKriIr-pXyUeNcpuQwebN916P6-9N6-Ha0iW2DsV4H8Wnu_bjPCLyU', 'width': 775}]",ChIJM4pR-WzxaS4RwfS3T5vZodo,"{'compound_code': 'QR27+9X Pela Mampang, South Jakarta City, Jakarta', 'global_code': '6P58QR27+9X'}",4.6,ChIJM4pR-WzxaS4RwfS3T5vZodo,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",182,"Jl. Bangka Raya No.72, Pela Mampang, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.246400899999999, 'lng': 106.818016}, 'viewport': {'northeast': {'lat': -6.244977570107277, 'lng': 106.8191703298927}, 'southwest': {'lat': -6.247677229892721, 'lng': 106.8164706701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bangka Suite,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116468311916202826982"">A Google User</a>'], 'photo_reference': 'AZose0kUhh9rdfIoX5E0f2azmTaB-MvIdXaSW1rBSOdZdOVUa84_5iMv0PhvhatryDN0BPYjhElvwSTgbnc_aRZqSprX3QD_WGLMRF07e6Dv54zPMfqrHSRmByhD4nkLh6vwIk9xxJbQYGM0gfUEy7tX-FVV8lq05d_VNsor9XnmUDdTKLiC', 'width': 1920}]",ChIJRZikd9jzaS4RlGIH5jM1RzI,"{'compound_code': 'QR39+C6 Pela Mampang, South Jakarta City, Jakarta', 'global_code': '6P58QR39+C6'}",4.5,ChIJRZikd9jzaS4RlGIH5jM1RzI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",283,"18, Jl. Bangka IID No.7, RT.18/RW.3, Pela Mampang, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2543336, 'lng': 106.80827}, 'viewport': {'northeast': {'lat': -6.252983770107277, 'lng': 106.8095941798927}, 'southwest': {'lat': -6.255683429892721, 'lng': 106.8068945201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Mroom PH,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103207261948729223490"">margareta marentina</a>'], 'photo_reference': 'AZose0k1WvGLrA98CFx0TqPP4kf6pkRGtEkgIk_vGeHCjirFtQ2LNrKXRXab4-KIiP5vLC9jySPOoIz-Nye-9Ihf8wkbnS8aLZ7kHRh0kqjuDIsrra6xLe8xiuILaW1XP2E1deaoeCL1LDp5ubXlKHGS1D25NhDfE11Ytk1eY7aGB7wYpJZW', 'width': 3328}]",ChIJhVaFkHnxaS4RbgreVvps6Zc,"{'compound_code': 'PRW5+78 Pulo, South Jakarta City, Jakarta', 'global_code': '6P58PRW5+78'}",3.8,ChIJhVaFkHnxaS4RbgreVvps6Zc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",675,"4, Jl. Prapanca Raya No.29, RT.4/RW.3, Pulo, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.247567999999999, 'lng': 106.810379}, 'viewport': {'northeast': {'lat': -6.246240470107278, 'lng': 106.8117512298927}, 'southwest': {'lat': -6.248940129892722, 'lng': 106.8090515701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Agnes Residence RedPartner,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116312423773211129860"">orang baek</a>'], 'photo_reference': 'AZose0lmlo2eCtBllrV5ZdEh9pq9mRrczJotfWL8P1t-s-iSA5Nww1n55rh6J1S1q72FdMVgUmxQaaKxXprm46e19eA41-gtSwX2e9-0i8_TpYEAswFXj-BvlCZT5rxPyJ75QEL-jRQvS0ruIfyS5aNmu6rAWIlEW532ONGL9Lyc8-gWJNDY', 'width': 1920}]",ChIJ7XiXXSzxaS4R1BwPSSsdNwQ,"{'compound_code': 'QR26+X5 Petogogan, South Jakarta City, Jakarta', 'global_code': '6P58QR26+X5'}",2.1,ChIJ7XiXXSzxaS4R1BwPSSsdNwQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",59,"Jl. Puloraya IV No.12a, RT.6/RW.1, Petogogan, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.256665, 'lng': 106.8150833}, 'viewport': {'northeast': {'lat': -6.255330370107277, 'lng': 106.8163323298927}, 'southwest': {'lat': -6.258030029892721, 'lng': 106.8136326701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ZEN Rooms Kemang Raya,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105412281916771797649"">nizar kauzar</a>'], 'photo_reference': 'AZose0lIKOgy6-cS3q3cmBEwF3KLDXfo0R7RvVZqhvtzVam0K-3O-Ll2Z8JV2iSOe6YyU7BqFhBZZ5uXD5Mzcmxbqzrww84XC4qQj11DUEBcJBod4e5WjWgGXTEGghuy_-sB9UTWCzlRLbpxxkssEnvg86Vnw8NKh5keIq_CXUE5VgXIqdgB', 'width': 1280}]",ChIJ_4JRoH_xaS4R4CKCYLnPFCw,"{'compound_code': 'PRV8+82 Bangka, South Jakarta City, Jakarta', 'global_code': '6P58PRV8+82'}",4.2,ChIJ_4JRoH_xaS4R4CKCYLnPFCw,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",108,"Jl. Kemang Raya No.11, RT.4/RW.1, Bangka, Jakarta",,
